train_count,track_utilization,block_duration,time,train_priority,previous_delay,congestion,expected_delay
24,77.8,1,19,1,4.2,HIGH,67.28
10,36.3,2,15,1,4.6,LOW,39.71
15,56.7,2,8,1,10.7,MEDIUM,56.93
3,15.0,1,1,2,0.4,LOW,22.58
8,23.5,1,4,1,7.6,LOW,33.54
4,19.3,2,0,1,5.8,LOW,24.73
8,22.1,1,3,1,2.6,LOW,27.87
13,35.0,2,3,1,10.9,LOW,43.36
19,62.0,2,21,2,6.6,MEDIUM,63.55
4,15.0,1,2,1,5.9,LOW,17.45
20,72.8,2,8,1,24.4,HIGH,72.25
21,71.9,5,21,1,13.5,HIGH,81.09
12,36.5,4,22,1,1.8,LOW,58.83
14,53.4,1,11,2,3.9,MEDIUM,50.39
15,51.0,1,9,3,8.7,MEDIUM,57.72
3,15.0,2,1,1,6.4,LOW,21.51
24,77.7,1,10,2,4.5,HIGH,69.45
18,58.2,1,9,1,31.8,MEDIUM,62.28
12,52.7,1,21,1,1.5,MEDIUM,46.88
6,19.4,1,5,1,3.3,LOW,20.48
22,67.1,2,17,3,4.0,MEDIUM,80.92
10,33.1,2,1,1,0.6,LOW,33.39
9,34.8,1,1,3,5.0,LOW,38.24
16,54.0,2,9,1,5.9,MEDIUM,52.83
8,33.7,2,15,1,2.5,LOW,33.45
24,86.2,2,11,2,26.1,HIGH,80.47
7,27.9,5,0,3,6.1,LOW,49.01
14,51.7,5,20,2,7.0,MEDIUM,77.73
9,38.3,2,7,2,17.9,LOW,51.48
12,47.3,3,15,1,2.6,LOW,47.92
18,54.6,1,17,1,8.0,MEDIUM,55.99
3,15.0,2,12,1,4.8,LOW,26.68
8,30.8,3,14,1,3.7,LOW,39.58
14,42.2,2,20,3,3.8,LOW,53.14
21,64.8,1,11,2,0.2,MEDIUM,64.75
5,22.3,1,7,2,13.8,LOW,31.66
18,58.7,2,9,1,7.0,MEDIUM,67.07
7,28.1,2,13,2,21.6,LOW,46.69
7,27.4,5,4,3,14.9,LOW,50.07
14,47.8,1,17,1,33.5,MEDIUM,56.22
19,69.8,4,18,1,0.3,MEDIUM,83.71
6,23.4,1,14,2,8.4,LOW,26.99
14,52.8,4,5,2,24.7,MEDIUM,69.37
23,69.9,3,10,3,11.7,HIGH,83.75
19,63.6,1,20,1,3.1,MEDIUM,55.67
22,66.5,1,10,1,1.0,MEDIUM,69.12
13,42.2,1,19,1,8.8,LOW,46.8
15,45.0,5,19,1,8.6,MEDIUM,66.46
18,55.3,2,20,2,2.8,MEDIUM,60.41
17,58.1,3,17,1,13.1,MEDIUM,71.82
23,87.9,1,17,3,8.0,HIGH,72.83
20,70.0,4,9,3,4.3,MEDIUM,84.34
7,25.4,1,1,1,5.0,LOW,23.72
19,56.1,1,8,1,2.3,MEDIUM,54.37
9,40.9,2,13,2,6.2,LOW,46.39
24,82.9,2,18,2,5.6,HIGH,80.9
15,57.7,1,9,1,23.0,MEDIUM,61.35
3,15.0,2,22,1,5.7,LOW,19.7
13,48.2,1,3,2,12.0,LOW,50.15
6,15.0,2,5,2,7.6,LOW,27.74
7,25.7,2,13,1,2.0,LOW,29.36
6,24.8,1,3,2,0.4,LOW,26.15
8,37.3,2,14,3,9.7,LOW,48.61
11,49.6,3,15,1,13.0,LOW,52.69
14,52.5,1,6,2,16.6,MEDIUM,51.56
3,15.0,2,16,1,9.2,LOW,22.33
24,78.7,3,18,1,4.6,HIGH,83.44
24,78.8,1,18,1,5.4,HIGH,69.25
4,20.9,2,16,1,11.4,LOW,22.0
3,15.0,1,5,2,1.6,LOW,29.26
13,46.0,1,10,2,4.8,LOW,44.82
4,25.8,3,15,1,0.4,LOW,24.57
11,36.7,1,7,1,0.9,LOW,30.87
23,72.1,2,10,2,2.1,HIGH,77.27
12,44.0,3,6,1,8.0,LOW,58.64
3,15.0,1,23,1,20.2,LOW,25.71
18,56.6,2,21,2,3.6,MEDIUM,65.12
13,44.1,4,18,3,5.6,LOW,64.68
13,57.6,2,9,1,6.8,MEDIUM,59.68
23,76.3,1,8,2,2.7,HIGH,65.96
11,41.2,2,3,1,9.4,LOW,46.15
14,46.2,1,22,2,1.9,LOW,51.62
12,41.8,1,14,2,1.7,LOW,42.68
12,49.1,3,12,2,1.8,LOW,51.7
4,18.1,1,1,2,5.2,LOW,20.75
8,27.4,1,1,1,2.3,LOW,25.57
4,15.0,2,15,1,4.5,LOW,17.55
24,90.7,5,8,1,3.8,HIGH,92.96
14,58.2,1,12,2,14.2,MEDIUM,51.65
12,41.3,1,2,3,2.0,LOW,36.32
21,76.7,2,8,2,2.9,HIGH,72.07
11,44.0,2,12,2,24.4,LOW,52.05
25,80.7,2,20,1,2.2,HIGH,69.35
24,80.6,4,21,1,12.8,HIGH,85.69
10,38.5,1,1,1,1.2,LOW,27.11
5,18.8,1,7,1,7.1,LOW,21.77
12,37.1,1,8,1,0.8,LOW,40.53
13,40.6,3,15,2,4.2,LOW,47.51
12,45.6,2,1,1,24.9,LOW,45.46
10,28.4,3,5,2,8.2,LOW,48.62
16,52.2,5,21,2,1.9,MEDIUM,69.24
10,29.1,1,7,1,13.2,LOW,37.49
8,30.4,5,4,2,8.5,LOW,53.53
18,68.2,1,8,1,21.0,MEDIUM,66.86
4,15.0,2,0,1,2.1,LOW,22.38
23,71.9,3,8,1,1.0,HIGH,79.39
25,82.9,3,9,1,8.1,HIGH,92.0
8,32.6,3,22,2,19.6,LOW,50.76
4,15.0,2,3,3,12.0,LOW,25.63
3,15.0,4,2,1,4.2,LOW,37.02
14,56.4,3,9,1,4.5,MEDIUM,56.7
13,44.8,2,14,1,3.2,LOW,32.48
16,56.8,4,10,2,19.9,MEDIUM,76.05
12,40.5,5,13,1,13.4,LOW,66.27
12,31.5,2,5,2,2.5,LOW,45.47
23,75.3,3,11,2,3.1,HIGH,77.07
4,19.2,3,12,1,10.8,LOW,40.63
13,49.2,3,16,3,4.4,MEDIUM,52.43
11,41.6,1,15,1,7.5,LOW,44.36
14,46.7,2,2,3,1.4,LOW,47.94
7,27.8,5,1,1,14.0,LOW,49.85
20,68.3,1,10,1,6.5,MEDIUM,53.4
22,64.5,3,8,2,14.0,MEDIUM,78.13
14,42.3,2,2,2,10.0,LOW,51.91
17,54.0,1,17,2,4.5,MEDIUM,54.57
22,67.2,1,19,1,9.1,MEDIUM,58.41
7,23.3,3,14,3,0.5,LOW,40.45
3,15.0,2,13,1,4.6,LOW,23.02
14,58.6,2,1,1,4.6,MEDIUM,48.77
6,16.6,2,16,1,4.4,LOW,30.55
20,64.3,2,21,2,1.0,MEDIUM,65.65
4,19.1,1,7,2,5.3,LOW,23.88
17,53.9,3,9,1,11.5,MEDIUM,72.08
25,91.7,3,17,1,3.1,HIGH,79.65
19,64.7,1,18,1,13.7,MEDIUM,65.53
8,25.3,2,7,1,7.0,LOW,34.07
4,15.0,2,7,1,10.3,LOW,24.65
3,20.7,1,2,2,18.2,LOW,33.54
6,20.0,4,2,2,5.3,LOW,39.21
18,53.6,2,11,3,14.9,MEDIUM,71.88
24,92.6,1,21,1,1.2,HIGH,65.46
13,48.9,2,16,1,12.1,LOW,43.43
3,15.0,2,3,1,14.4,LOW,31.13
7,15.0,1,16,2,18.7,LOW,24.14
11,33.5,1,13,1,0.7,LOW,26.2
16,53.9,1,18,3,1.0,MEDIUM,60.84
22,66.9,2,8,2,0.2,MEDIUM,77.77
17,54.9,2,20,1,5.6,MEDIUM,63.51
21,65.2,4,11,1,1.7,MEDIUM,70.55
3,15.0,2,4,2,6.7,LOW,28.76
24,86.6,3,10,2,17.8,HIGH,83.24
21,76.0,3,19,1,3.2,HIGH,72.05
14,52.2,2,2,1,0.0,MEDIUM,42.37
24,77.6,3,20,2,17.6,HIGH,92.58
13,54.5,2,14,2,7.8,MEDIUM,49.98
9,32.2,2,13,1,1.8,LOW,24.89
25,73.2,2,10,1,9.4,HIGH,77.84
18,64.6,3,19,1,8.0,MEDIUM,66.85
3,15.0,2,7,3,3.8,LOW,26.43
7,22.3,2,3,1,1.9,LOW,34.72
15,52.6,1,11,2,39.1,MEDIUM,68.05
6,22.8,2,7,2,8.2,LOW,27.88
14,54.0,1,5,1,0.0,MEDIUM,38.13
7,25.0,5,14,2,1.1,LOW,45.54
12,48.8,2,11,1,2.3,LOW,47.77
9,28.1,1,15,2,13.4,LOW,32.89
4,20.1,1,15,2,5.1,LOW,23.55
15,43.3,1,20,1,0.5,LOW,47.25
13,36.4,1,19,1,2.5,LOW,44.31
15,54.0,4,19,2,31.6,MEDIUM,81.32
3,15.0,4,3,1,11.7,LOW,37.0
19,69.9,5,10,1,0.0,MEDIUM,79.44
9,33.0,3,12,1,14.6,LOW,50.89
13,50.3,2,8,3,1.7,MEDIUM,48.59
4,17.8,4,3,2,3.2,LOW,35.47
14,54.3,4,11,2,1.0,MEDIUM,66.06
17,64.3,4,8,1,0.1,MEDIUM,67.68
13,45.6,4,12,1,5.6,LOW,51.86
8,26.7,3,15,1,2.7,LOW,28.8
4,20.3,1,5,1,3.6,LOW,23.62
20,78.7,2,9,2,1.5,HIGH,71.77
5,15.4,2,12,2,13.1,LOW,27.78
11,44.2,2,6,1,1.5,LOW,46.96
12,39.5,3,18,2,5.8,LOW,56.54
14,45.6,3,23,1,5.1,LOW,48.51
22,78.5,2,18,1,20.2,HIGH,72.39
4,18.5,1,16,3,35.2,LOW,36.36
5,20.5,2,12,2,18.9,LOW,35.18
7,24.8,1,12,2,10.6,LOW,31.27
24,82.8,2,20,1,4.5,HIGH,75.19
8,19.5,2,1,1,1.1,LOW,30.83
19,65.4,1,9,1,16.3,MEDIUM,65.85
19,72.8,1,21,3,10.1,MEDIUM,65.96
3,17.2,2,12,2,1.1,LOW,26.41
18,57.6,3,8,1,0.7,MEDIUM,60.28
9,34.3,1,0,2,9.0,LOW,36.19
12,43.8,3,13,1,18.9,LOW,52.45
9,40.8,2,15,2,1.9,LOW,40.75
24,87.3,1,19,1,4.2,HIGH,67.13
8,29.3,2,14,1,26.7,LOW,38.94
11,41.6,5,0,1,23.3,LOW,63.67
4,15.0,2,16,1,9.6,LOW,25.05
3,15.0,3,23,2,5.1,LOW,31.38
13,56.5,3,12,2,3.7,MEDIUM,51.01
8,27.7,3,14,2,4.0,LOW,36.72
8,25.0,1,15,3,5.6,LOW,29.12
11,45.1,3,15,1,9.3,LOW,42.75
13,42.3,4,1,3,5.7,LOW,65.6
12,35.5,3,16,3,2.1,LOW,48.94
13,53.5,3,10,1,11.2,MEDIUM,61.85
13,41.6,2,7,1,4.8,LOW,51.12
14,47.3,2,19,2,6.8,MEDIUM,49.28
14,46.3,3,2,1,12.0,LOW,52.89
23,89.8,2,11,2,3.9,HIGH,82.86
17,45.8,4,19,1,21.3,MEDIUM,72.9
14,51.2,5,15,2,5.7,MEDIUM,70.62
8,19.7,3,13,2,9.7,LOW,30.8
7,30.3,5,15,1,11.3,LOW,49.94
16,51.2,2,20,1,3.6,MEDIUM,46.83
8,25.6,4,16,1,2.4,LOW,42.54
15,49.5,2,10,1,20.5,MEDIUM,61.45
6,21.0,1,16,2,3.0,LOW,20.73
12,35.2,2,18,1,0.9,LOW,44.69
23,84.6,2,21,2,5.5,HIGH,79.35
7,20.2,4,0,1,13.9,LOW,47.54
12,38.3,2,11,2,2.7,LOW,52.37
4,15.0,4,14,3,5.4,LOW,47.75
23,84.4,1,17,1,3.6,HIGH,72.08
10,32.9,3,22,3,0.2,LOW,42.54
8,36.5,3,13,2,1.2,LOW,41.28
11,19.0,3,0,1,12.8,LOW,45.68
7,28.7,2,12,3,21.8,LOW,43.19
10,26.9,3,14,1,0.0,LOW,36.51
9,26.2,2,6,1,15.8,LOW,42.12
13,44.2,3,14,2,10.3,LOW,49.07
19,68.6,2,19,2,9.2,MEDIUM,66.03
23,95.2,1,9,2,4.5,HIGH,77.99
9,26.1,1,13,1,3.2,LOW,26.58
6,16.4,2,5,3,4.2,LOW,33.93
8,23.4,4,13,2,7.4,LOW,49.0
11,35.1,2,23,3,23.5,LOW,56.68
22,81.1,3,21,1,1.9,HIGH,72.88
24,82.1,2,11,2,29.1,HIGH,88.66
12,50.7,5,10,3,2.1,LOW,65.67
25,93.2,2,19,1,15.0,HIGH,82.92
22,79.0,1,21,3,8.6,HIGH,67.79
12,38.7,3,23,1,10.9,LOW,48.31
22,64.0,3,18,1,14.3,MEDIUM,77.78
14,47.0,2,1,3,0.1,MEDIUM,44.86
16,49.9,2,21,3,10.3,MEDIUM,67.4
14,47.2,1,19,1,43.6,MEDIUM,61.28
10,32.1,2,0,1,5.5,LOW,34.04
12,38.5,3,7,2,6.2,LOW,45.05
7,23.7,2,13,3,0.9,LOW,36.72
17,47.3,2,8,2,3.3,MEDIUM,63.24
7,20.8,2,1,2,7.6,LOW,33.04
7,31.4,1,22,2,1.0,LOW,22.32
7,29.9,3,4,1,3.2,LOW,31.88
14,47.5,3,22,3,3.4,MEDIUM,54.94
5,15.0,1,7,1,13.4,LOW,22.18
14,45.8,1,15,2,6.2,LOW,37.79
14,44.3,1,21,1,6.5,LOW,47.97
11,38.5,5,15,1,2.7,LOW,52.88
7,24.7,2,12,2,3.0,LOW,35.79
14,50.6,2,19,3,4.8,MEDIUM,59.13
4,15.0,2,14,2,13.6,LOW,31.52
7,15.0,5,0,2,3.0,LOW,45.45
12,38.2,3,21,1,3.1,LOW,51.82
10,27.7,1,2,2,6.7,LOW,40.4
8,28.4,2,5,1,14.6,LOW,29.79
19,65.0,3,21,1,5.6,MEDIUM,69.79
9,23.1,2,13,1,1.1,LOW,30.95
4,15.3,2,3,2,19.8,LOW,30.78
19,68.7,5,17,3,5.1,MEDIUM,87.69
5,26.6,4,14,2,11.9,LOW,42.89
16,47.6,4,8,1,0.4,MEDIUM,57.96
17,56.6,1,17,1,14.5,MEDIUM,53.66
11,33.8,1,2,2,0.5,LOW,36.38
17,69.2,2,9,1,27.4,MEDIUM,72.21
4,15.0,3,16,1,17.7,LOW,29.41
12,45.3,3,6,2,2.5,LOW,42.52
7,21.3,3,14,3,2.0,LOW,38.12
4,15.0,4,0,1,12.2,LOW,21.79
18,60.0,3,10,1,1.3,MEDIUM,70.24
8,28.4,1,16,2,16.2,LOW,35.18
14,36.4,1,4,2,0.3,LOW,42.33
14,46.0,2,6,3,8.4,LOW,56.26
19,62.7,2,18,1,2.4,MEDIUM,57.64
7,15.0,1,23,1,14.8,LOW,28.89
4,18.6,3,14,3,3.8,LOW,36.22
9,24.5,1,2,1,4.5,LOW,27.87
9,38.2,3,14,2,1.3,LOW,38.45
4,15.0,3,4,1,7.9,LOW,34.13
12,27.9,1,22,2,5.1,LOW,34.27
14,56.6,1,11,2,0.1,MEDIUM,46.04
22,67.3,1,19,1,10.5,MEDIUM,69.17
12,37.2,1,4,2,1.1,LOW,34.62
5,15.0,2,2,1,6.0,LOW,25.37
16,51.1,3,8,3,6.2,MEDIUM,68.96
25,86.0,2,8,1,2.8,HIGH,76.56
10,41.0,2,6,1,2.1,LOW,32.26
9,18.5,2,1,1,3.0,LOW,25.78
13,43.0,2,22,2,4.1,LOW,47.61
10,40.2,1,22,2,21.8,LOW,44.47
22,75.1,1,20,1,8.8,HIGH,65.55
3,15.0,4,15,2,26.9,LOW,40.52
15,57.4,2,8,2,0.7,MEDIUM,56.72
13,35.0,3,12,2,0.4,LOW,48.9
16,55.4,1,18,2,0.5,MEDIUM,41.28
14,52.5,1,19,2,15.7,MEDIUM,53.9
7,26.5,2,16,2,14.4,LOW,38.79
4,15.0,4,5,1,4.6,LOW,35.11
13,33.4,3,3,1,4.6,LOW,54.39
6,22.1,1,0,3,4.5,LOW,33.14
18,57.8,4,17,1,23.1,MEDIUM,80.39
15,54.6,2,18,1,2.4,MEDIUM,57.75
19,59.8,1,8,3,10.1,MEDIUM,65.47
4,21.9,1,12,1,0.9,LOW,21.18
11,43.6,2,7,2,2.4,LOW,47.5
13,36.7,2,22,2,7.3,LOW,39.83
14,57.5,1,12,3,7.3,MEDIUM,57.49
7,15.8,4,14,1,6.5,LOW,39.26
18,64.8,3,10,1,1.1,MEDIUM,69.15
23,76.7,3,11,3,11.2,HIGH,87.22
12,40.0,2,13,1,9.9,LOW,45.46
5,23.6,3,3,2,9.1,LOW,42.58
11,39.6,2,0,2,1.1,LOW,41.89
5,15.0,3,23,1,2.0,LOW,34.16
6,17.3,5,3,3,19.3,LOW,56.78
24,84.5,2,18,2,5.3,HIGH,74.06
20,74.4,2,8,1,4.3,HIGH,62.04
16,59.5,1,9,1,16.5,MEDIUM,59.62
10,32.7,5,3,1,2.8,LOW,48.71
14,45.5,1,19,1,14.0,LOW,52.74
15,63.0,3,8,2,4.7,MEDIUM,61.28
3,15.6,2,12,1,7.8,LOW,29.27
24,80.4,2,11,1,3.6,HIGH,79.38
23,78.4,3,10,3,19.9,HIGH,92.27
20,61.7,1,11,2,0.9,MEDIUM,59.23
22,72.8,2,17,1,2.0,HIGH,67.59
16,50.9,1,11,3,1.8,MEDIUM,56.33
4,15.0,3,15,1,2.4,LOW,36.25
13,50.9,1,4,3,4.8,MEDIUM,46.84
23,70.5,1,19,2,1.0,HIGH,69.68
25,83.8,3,11,2,0.3,HIGH,78.87
18,55.5,2,20,2,6.7,MEDIUM,63.35
19,66.1,1,10,2,5.6,MEDIUM,67.7
16,62.5,2,8,2,3.3,MEDIUM,67.68
19,68.9,2,17,2,1.5,MEDIUM,61.05
6,21.7,2,2,1,1.0,LOW,27.19
25,91.1,4,19,1,17.6,HIGH,98.31
5,22.4,3,16,3,4.6,LOW,43.11
7,21.2,1,13,2,24.4,LOW,35.95
13,33.9,2,0,3,3.1,LOW,46.54
8,34.2,1,16,2,7.6,LOW,31.21
4,15.0,1,7,2,6.7,LOW,16.91
9,23.6,4,4,1,1.4,LOW,41.6
9,29.0,2,4,1,5.4,LOW,36.95
20,64.5,4,8,2,5.3,MEDIUM,71.97
14,40.5,1,2,2,5.6,LOW,53.58
15,50.5,1,18,2,2.9,MEDIUM,50.99
6,18.6,2,22,2,2.2,LOW,36.68
15,53.9,2,8,2,4.2,MEDIUM,60.04
13,44.3,3,21,2,20.5,LOW,70.06
17,59.7,2,17,1,6.7,MEDIUM,55.34
5,16.1,2,15,2,5.1,LOW,32.18
6,22.4,2,0,1,1.7,LOW,25.08
5,15.0,3,1,1,20.8,LOW,38.69
10,33.2,4,13,1,8.6,LOW,51.99
10,28.9,2,13,1,35.8,LOW,50.92
12,35.6,3,0,1,1.5,LOW,42.79
10,34.3,2,15,1,4.0,LOW,37.57
7,34.8,3,14,1,3.2,LOW,41.04
9,33.2,4,14,3,3.2,LOW,50.17
19,61.7,1,11,1,0.3,MEDIUM,56.74
5,15.0,2,15,2,6.2,LOW,29.04
10,38.2,5,13,2,7.5,LOW,53.24
12,47.7,2,23,1,0.4,LOW,47.63
4,16.7,4,14,1,17.0,LOW,43.88
10,36.7,1,22,1,1.8,LOW,29.82
8,18.7,2,14,2,1.3,LOW,28.74
17,58.6,4,18,1,1.6,MEDIUM,65.68
14,44.1,2,7,1,4.4,LOW,47.42
8,30.9,2,1,1,0.7,LOW,32.52
13,37.8,1,1,2,13.9,LOW,48.05
17,57.4,1,9,2,9.1,MEDIUM,53.78
4,18.1,2,2,1,5.1,LOW,26.45
5,15.0,3,22,1,5.6,LOW,30.77
13,42.0,4,16,1,4.2,LOW,51.36
7,29.0,3,7,1,10.1,LOW,45.71
3,20.8,3,22,1,24.5,LOW,36.87
11,41.7,3,3,2,6.5,LOW,49.17
12,41.2,3,13,2,6.6,LOW,43.29
17,54.1,3,20,2,5.9,MEDIUM,71.89
15,49.6,2,9,2,19.3,MEDIUM,59.75
3,15.0,2,0,1,8.1,LOW,18.22
8,24.1,1,3,1,16.6,LOW,35.98
3,15.0,3,0,1,7.0,LOW,33.62
5,15.0,1,16,2,9.6,LOW,28.35
9,42.7,1,16,1,8.5,LOW,27.26
6,26.2,2,6,3,4.6,LOW,36.94
11,35.0,5,22,2,1.2,LOW,44.46
13,52.3,3,19,1,4.4,MEDIUM,51.78
7,26.1,2,14,2,16.4,LOW,37.84
11,31.9,3,12,1,8.5,LOW,49.43
5,15.0,4,1,1,23.0,LOW,45.68
25,79.0,2,18,1,2.6,HIGH,79.35
10,36.0,2,23,1,5.1,LOW,35.51
10,46.9,2,12,2,10.9,LOW,41.06
6,20.4,2,23,2,1.1,LOW,29.48
25,81.2,4,10,1,0.8,HIGH,82.5
20,67.0,3,21,1,11.2,MEDIUM,73.88
11,47.6,3,14,1,8.8,LOW,51.1
12,45.3,2,9,2,5.2,LOW,55.85
14,48.6,5,8,1,0.6,MEDIUM,66.94
24,72.2,1,8,1,7.9,HIGH,69.23
13,45.6,1,19,1,8.8,LOW,45.58
5,15.0,1,0,1,2.9,LOW,20.99
4,22.0,3,16,2,0.8,LOW,39.78
20,62.1,3,11,2,5.6,MEDIUM,70.75
21,66.4,2,9,2,5.3,MEDIUM,69.04
13,47.7,3,4,2,2.8,LOW,56.42
14,48.1,2,17,2,6.6,MEDIUM,63.7
5,15.0,1,14,1,7.5,LOW,17.95
9,24.0,1,5,1,20.5,LOW,31.76
12,51.8,2,6,1,11.9,MEDIUM,43.7
5,16.5,3,16,2,13.2,LOW,30.23
10,34.6,3,5,3,1.6,LOW,47.19
11,38.1,1,7,1,4.9,LOW,41.41
22,63.7,1,11,1,1.9,MEDIUM,64.59
18,66.3,4,20,1,1.7,MEDIUM,70.85
7,20.0,1,13,2,5.6,LOW,32.68
19,60.8,2,11,2,2.6,MEDIUM,71.96
12,41.1,1,22,1,1.9,LOW,35.52
16,41.7,2,9,2,10.3,LOW,58.93
20,57.5,2,21,2,0.3,MEDIUM,61.05
23,83.2,1,19,1,11.2,HIGH,74.13
10,38.0,2,14,1,18.3,LOW,50.58
4,15.0,2,6,2,9.8,LOW,33.69
14,54.3,1,8,1,1.7,MEDIUM,42.96
23,86.3,3,9,1,10.7,HIGH,84.83
18,53.1,3,9,1,5.6,MEDIUM,61.6
13,46.2,1,15,2,8.1,LOW,34.95
11,34.2,1,6,2,4.0,LOW,36.27
4,15.0,1,4,2,1.7,LOW,25.45
3,15.0,2,22,1,0.2,LOW,18.45
9,32.8,3,2,1,10.8,LOW,41.19
22,69.3,1,17,2,4.5,HIGH,68.94
13,50.8,2,10,1,2.2,MEDIUM,50.55
12,41.9,1,14,2,7.8,LOW,40.41
17,70.5,2,20,1,12.6,MEDIUM,62.15
22,65.2,1,19,2,6.0,MEDIUM,69.23
6,30.6,4,4,3,11.5,LOW,48.77
13,50.6,3,23,3,3.3,MEDIUM,53.69
14,46.6,2,11,1,8.5,LOW,54.93
11,46.1,4,3,2,7.7,LOW,50.94
3,15.0,1,14,1,1.5,LOW,15.56
20,77.5,1,8,2,10.7,HIGH,68.85
7,18.8,4,6,1,11.4,LOW,45.15
21,72.4,2,9,2,8.6,HIGH,73.67
8,26.6,4,22,1,3.8,LOW,38.25
4,15.0,2,12,3,6.3,LOW,24.04
13,38.9,5,7,2,4.6,LOW,60.23
13,45.5,3,11,1,0.0,LOW,47.84
19,63.5,1,21,3,0.1,MEDIUM,69.42
13,46.1,4,23,1,1.8,LOW,46.38
22,69.7,1,18,3,19.5,HIGH,77.7
6,15.0,3,0,2,8.0,LOW,34.66
8,23.9,2,15,3,4.0,LOW,44.03
22,76.3,3,21,1,7.5,HIGH,78.14
5,15.7,3,16,1,0.5,LOW,34.18
18,58.6,3,17,2,0.9,MEDIUM,63.6
22,78.9,3,10,3,0.7,HIGH,74.75
24,84.3,3,17,1,13.6,HIGH,80.26
5,19.7,2,6,1,73.1,LOW,52.21
18,60.7,4,17,1,2.0,MEDIUM,69.57
3,15.0,3,7,3,5.3,LOW,28.88
7,16.3,3,5,2,1.1,LOW,34.86
11,35.5,5,6,1,17.1,LOW,58.57
11,38.1,1,22,1,1.4,LOW,38.94
21,76.6,2,21,2,6.0,HIGH,70.35
18,59.5,3,9,1,7.0,MEDIUM,68.24
18,54.1,1,10,2,5.2,MEDIUM,59.13
5,15.0,2,12,1,0.5,LOW,24.93
18,62.4,4,8,2,9.3,MEDIUM,73.95
10,38.8,1,6,3,17.4,LOW,44.85
16,46.5,4,8,2,0.8,MEDIUM,70.88
3,17.1,5,12,1,10.4,LOW,44.62
11,30.5,2,2,2,13.8,LOW,49.19
10,29.7,3,2,1,1.4,LOW,37.17
10,40.1,1,0,3,41.0,LOW,60.52
23,75.3,3,20,1,2.8,HIGH,74.46
20,67.1,2,19,2,3.0,MEDIUM,71.48
10,36.4,4,1,1,6.7,LOW,54.28
4,20.8,1,2,1,13.7,LOW,18.25
8,26.7,3,14,1,4.9,LOW,38.63
14,48.3,3,23,3,6.3,MEDIUM,53.26
13,43.2,1,5,3,7.7,LOW,44.36
10,25.6,3,12,1,12.6,LOW,48.98
20,75.7,5,20,1,8.3,HIGH,79.15
13,26.6,2,0,1,1.5,LOW,38.85
14,49.4,3,19,1,7.3,MEDIUM,60.56
24,88.5,2,18,2,1.9,HIGH,83.66
7,31.6,2,0,1,4.6,LOW,26.37
16,49.4,1,20,2,16.1,MEDIUM,59.25
12,43.2,2,21,2,1.1,LOW,48.45
4,15.0,2,1,2,3.6,LOW,29.27
14,43.5,3,14,2,6.6,LOW,53.63
7,30.7,1,13,1,16.4,LOW,33.48
20,68.5,1,18,1,12.1,MEDIUM,64.05
12,42.4,3,10,2,4.4,LOW,59.55
9,35.7,1,14,1,5.5,LOW,35.5
3,16.6,2,5,1,15.0,LOW,25.76
15,49.9,1,19,3,16.8,MEDIUM,53.7
22,64.8,2,8,2,6.0,MEDIUM,72.45
8,25.4,5,4,1,1.8,LOW,45.21
20,71.7,4,19,2,5.5,MEDIUM,77.5
3,15.0,1,1,1,20.9,LOW,27.25
5,15.0,2,5,3,7.5,LOW,44.9
24,79.1,4,17,1,11.9,HIGH,84.25
11,38.8,4,22,2,0.2,LOW,49.03
15,47.2,1,18,2,8.0,MEDIUM,48.55
18,61.5,3,8,1,7.3,MEDIUM,65.57
20,61.1,1,20,2,5.1,MEDIUM,50.23
9,33.5,2,23,3,9.1,LOW,44.37
13,46.8,1,5,2,15.9,LOW,40.48
9,50.8,5,13,1,21.2,LOW,61.15
10,28.0,3,23,2,2.4,LOW,43.65
13,41.7,1,12,3,5.6,LOW,40.78
17,65.7,3,10,1,2.9,MEDIUM,69.92
14,38.0,1,11,2,4.3,LOW,46.69
15,67.5,1,18,1,5.5,MEDIUM,49.87
17,54.8,2,18,1,12.3,MEDIUM,61.3
22,65.6,2,20,1,19.8,MEDIUM,82.39
17,60.4,1,18,3,7.1,MEDIUM,58.52
8,27.5,2,23,2,38.9,LOW,45.14
11,31.4,2,12,1,6.7,LOW,39.43
14,43.6,2,13,3,13.1,LOW,55.48
8,31.3,1,23,2,1.2,LOW,32.11
13,36.3,1,17,2,0.1,LOW,34.78
15,54.9,2,11,1,0.2,MEDIUM,62.52
14,43.6,2,3,3,17.8,LOW,53.82
17,73.6,2,9,2,0.6,MEDIUM,72.28
4,22.8,4,16,2,7.6,LOW,37.01
10,26.3,1,3,1,6.9,LOW,25.15
18,58.8,3,11,1,12.1,MEDIUM,71.28
9,36.0,1,12,1,3.0,LOW,27.5
8,15.0,1,3,3,3.5,LOW,32.55
18,55.7,2,9,1,3.5,MEDIUM,62.37
11,34.5,3,2,2,1.5,LOW,39.51
4,15.0,4,14,1,1.9,LOW,32.79
6,20.5,3,1,1,1.8,LOW,34.75
4,15.0,1,16,1,1.3,LOW,22.85
8,22.2,3,5,2,11.8,LOW,39.62
14,56.0,3,7,2,7.5,MEDIUM,54.87
9,35.7,2,2,3,6.7,LOW,43.82
18,66.2,5,17,3,9.0,MEDIUM,81.66
15,51.2,1,21,1,3.4,MEDIUM,46.77
8,29.2,3,0,2,10.5,LOW,39.4
